status,excel_name,excel_city,excel_region,excel_address,db_name,db_city,db_region,db_address
exact_match,Abiona Centre For Infant And Early Mental Health Early Learning,Toronto,Toronto,"40 Humewood Dr, Toronto, ON, M6C 2W4",Abiona Centre For Infant And Early Mental Health Early Learning,Toronto,Toronto,"40 Humewood Dr, Toronto, ON, M6C 2W4"
exact_match,Abiona Centre For Infant And Early Mental Health Early Learning,East York,Toronto,"1102 Broadview Ave, East York, ON M4K 2S5",Abiona Centre For Infant And Early Mental Health Early Learning,East York,Toronto,"1102 Broadview Ave, East York, ON M4K 2S5"
exact_match,Absorbent Minds (Op1756925 Ontario Inc.),Scarborough,Toronto,"16 Old Kingston Road, Scarborough, Ontario M1E 3J5",Absorbent Minds (Op1756925 Ontario Inc.),Scarborough,Toronto,"16 Old Kingston Road, Scarborough, Ontario M1E 3J5"
exact_match,Absorbent Minds 2,Scarborough,Toronto,"20 Old Kingston Road, Scarborough, ON M1E 3J5",Absorbent Minds 2,Scarborough,Toronto,"20 Old Kingston Road, Scarborough, ON M1E 3J5"
exact_match,After Four Children's Enrichment Program,Scarborough,Toronto,"10 Japonica Rd, Scarborough, ON M1R 4R7",After Four Children's Enrichment Program,Scarborough,Toronto,"10 Japonica Rd, Scarborough, ON M1R 4R7"
exact_match,Albion Heights School Age YMCA,Etobicoke,Toronto,"45 Lynmont Road, Etobicoke, ON M9V 3W9",Albion Heights School Age YMCA,Etobicoke,Toronto,"45 Lynmont Road, Etobicoke, ON M9V 3W9"
exact_match,Alderwood Action After School,Toronto,Toronto,"544 Horner Ave, Toronto, ON M8W 2C2",Alderwood Action After School,Toronto,Toronto,"544 Horner Ave, Toronto, ON M8W 2C2"
exact_match,Alexander Muir Gladstone Jr YMCA,Toronto,Toronto,"108 Gladstone Ave, Toronto, ON M6J 3L2",Alexander Muir Gladstone Jr YMCA,Toronto,Toronto,"108 Gladstone Ave, Toronto, ON M6J 3L2"
exact_match,All About Kids Inc. (1055 Gerrard Street East),Toronto,Toronto,"1055 Gerrard St E, Toronto, ON M4M 1Z7",All About Kids Inc. (1055 Gerrard Street East),Toronto,Toronto,"1055 Gerrard St E, Toronto, ON M4M 1Z7"
exact_match,Allenby Day Care,Toronto,Toronto,"391 St Clements Ave, Toronto, ON M5N 1M1",Allenby Day Care,Toronto,Toronto,"391 St Clements Ave, Toronto, ON M5N 1M1"
exact_match,Alphabet Academy,Toronto,Toronto,"111 Manor Rd E, Toronto, ON M4S 1R4",Alphabet Academy,Toronto,Toronto,"111 Manor Rd E, Toronto, ON M4S 1R4"
exact_match,Alphabet Station,Toronto,Toronto,"2206 Queen St E, Toronto, ON M4E 1E7",Alphabet Station,Toronto,Toronto,"2206 Queen St E, Toronto, ON M4E 1E7"
exact_match,Alphabet Treehouse Childcare Centre,Toronto,Toronto,"1780 Avenue Rd, Toronto, ON M5M 3Y9",Alphabet Treehouse Childcare Centre,Toronto,Toronto,"1780 Avenue Rd, Toronto, ON M5M 3Y9"
exact_match,Alvin Curling YMCA,Scarborough,Toronto,"50 Upper Rouge Trail, Scarborough, ON M1B6K4",Alvin Curling YMCA,Scarborough,Toronto,"50 Upper Rouge Trail, Scarborough, ON M1B6K4"
exact_match,Angus Valley Montessori,North York,Toronto,"4841 Yonge St, North York, ON M2N 5X2",Angus Valley Montessori,North York,Toronto,"4841 Yonge St, North York, ON M2N 5X2"
exact_match,Annunciation Catholic School Before & After Child Care Program,North York,Toronto,"65 Avonwick Gate, North York, ON M3A 2M8",Annunciation Catholic School Before & After Child Care Program,North York,Toronto,"65 Avonwick Gate, North York, ON M3A 2M8"
exact_match,A Place To Play Nursery School Of Bloor West Village,Toronto,Toronto,"680 Annette St, Toronto, ON M6S 2C8",A Place To Play Nursery School Of Bloor West Village,Toronto,Toronto,"680 Annette St, Toronto, ON M6S 2C8"
exact_match,Apple Jacks Preschool,Toronto,Toronto,"19 Benlamond Ave, Toronto, ON M4E 1Y8",Apple Jacks Preschool,Toronto,Toronto,"19 Benlamond Ave, Toronto, ON M4E 1Y8"
exact_match,Ascot Avenue Community Daycare,Toronto,Toronto,"991 St Clair Ave W, Toronto, ON M6E 1A3",Ascot Avenue Community Daycare,Toronto,Toronto,"991 St Clair Ave W, Toronto, ON M6E 1A3"
exact_match,Ascot Avenue Community Day Care,Toronto,Toronto,"95 Regal Rd, Toronto, ON M6H 2J6",Ascot Avenue Community Day Care,Toronto,Toronto,"95 Regal Rd, Toronto, ON M6H 2J6"
exact_match,Aspiring Academics Preschool Inc.,Toronto,Toronto,"262 Woodfield Rd., Toronto, ON M4L 2W7",Aspiring Academics Preschool Inc.,Toronto,Toronto,"262 Woodfield Rd., Toronto, ON M4L 2W7"
partial_match,Aspiring Academics Preschool - Kingston,Scarborough¬†Southwest,Toronto,"2372 Kingston Road, Toronto, ON M1N 1V2",Aspiring Academics Preschool - Kingston,Scarborough Southwest,Toronto,"2372 Kingston Road, Toronto, ON M1N 1V2"
exact_match,Aspiring Academics Preschool - Somerset,Davenport,Toronto,"56 Somerset Avenue, Toronto, ON M6H 2R4",Aspiring Academics Preschool - Somerset,Davenport,Toronto,"56 Somerset Avenue, Toronto, ON M6H 2R4"
exact_match,Atelier Childcare Inc.,Toronto,Toronto,"15 Oakmount Rd, Toronto, ON M6P 2M3",Atelier Childcare Inc.,Toronto,Toronto,"15 Oakmount Rd, Toronto, ON M6P 2M3"
exact_match,Atelier Kids Inc.,Toronto,Toronto,"34 Madison Ave, Toronto M5R 2S1",Atelier Kids Inc.,Toronto,Toronto,"34 Madison Ave, Toronto M5R 2S1"
exact_match,Avalon Children's Montessori School,Toronto,Toronto,"31 Wood Glen Road, Toronto, ON M1N 2V8",Avalon Children's Montessori School,Toronto,Toronto,"31 Wood Glen Road, Toronto, ON M1N 2V8"
exact_match,"Avondale Public School, Extended Day Program",North York,Toronto,"171 Avondale Ave, North York, ON M2N 2V4","Avondale Public School, Extended Day Program",North York,Toronto,"171 Avondale Ave, North York, ON M2N 2V4"
exact_match,B.F. Toronto Centre For Early Childhood Education,Etobicoke,Toronto,"45 Golfdown Dr, Etobicoke, ON M9W 2H8",B.F. Toronto Centre For Early Childhood Education,Etobicoke,Toronto,"45 Golfdown Dr, Etobicoke, ON M9W 2H8"
exact_match,Bais Yaakov Elementary School,North York,Toronto,"15 Saranac Blvd, North York, ON M6A 2G4",Bais Yaakov Elementary School,North York,Toronto,"15 Saranac Blvd, North York, ON M6A 2G4"
exact_match,Balmy Beach Community Day Care Centre,Toronto,Toronto,"14 Pine Ave, Toronto, ON M4E 1L6",Balmy Beach Community Day Care Centre,Toronto,Toronto,"14 Pine Ave, Toronto, ON M4E 1L6"
exact_match,Bayview Glen,North York,Toronto,"275 Duncan Mill Rd, North York, ON M3B 3H9",Bayview Glen,North York,Toronto,"275 Duncan Mill Rd, North York, ON M3B 3H9"
exact_match,Beaches Montessori School Incorporated,Toronto,Toronto,"950 Kingston Rd, Toronto, ON M4E 1S8",Beaches Montessori School Incorporated,Toronto,Toronto,"950 Kingston Rd, Toronto, ON M4E 1S8"
exact_match,Beaches Montessori School South,Toronto,Toronto,"995 Kingston Rd, Toronto, ON M4E 1S5",Beaches Montessori School South,Toronto,Toronto,"995 Kingston Rd, Toronto, ON M4E 1S5"
exact_match,Beatty Buddies Daycare,Toronto,Toronto,"55 Woodington Ave, Toronto, ON M4C 3J6",Beatty Buddies Daycare,Toronto,Toronto,"55 Woodington Ave, Toronto, ON M4C 3J6"
exact_match,Bennington Heights Child Care Centre,East York,Toronto,"76 Bennington Heights Dr, East York, ON M4G 2Y7",Bennington Heights Child Care Centre,East York,Toronto,"76 Bennington Heights Dr, East York, ON M4G 2Y7"
exact_match,Beth Sholom First Foundations Community Preschool,Toronto,Toronto,"Beth Sholom Synagogue, 1445 Eglinton Ave W, Toronto, ON M6C 2E6",Beth Sholom First Foundations Community Preschool,Toronto,Toronto,"Beth Sholom Synagogue, 1445 Eglinton Ave W, Toronto, ON M6C 2E6"
exact_match,Beverly Glen YMCA,Scarborough,Toronto,"85 Beverly Glen Blvd, Scarborough, ON M1W 1W4",Beverly Glen YMCA,Scarborough,Toronto,"85 Beverly Glen Blvd, Scarborough, ON M1W 1W4"
exact_match,Big Dreams Early Learning Centre,Scarborough,Toronto,"1703 Victoria Park Ave, Scarborough, ON M1R 1R9",Big Dreams Early Learning Centre,Scarborough,Toronto,"1703 Victoria Park Ave, Scarborough, ON M1R 1R9"
exact_match,"Birch Cliff Public School, Extended Day Program",Scarborough,Toronto,"1650 Kingston Rd, Scarborough, ON M1N 1S2","Birch Cliff Public School, Extended Day Program",Scarborough,Toronto,"1650 Kingston Rd, Scarborough, ON M1N 1S2"
exact_match,Birchmount Bluffs Neighbourhood Centre Community Nursery School,Scarborough,Toronto,"93 Birchmount Rd, Scarborough, ON M1N 3J7, Canada",Birchmount Bluffs Neighbourhood Centre Community Nursery School,Scarborough,Toronto,"93 Birchmount Rd, Scarborough, ON M1N 3J7, Canada"
exact_match,Blaydon Community Day Care Centre,North York,Toronto,"25 Blaydon Ave, North York, ON M3M 2C9",Blaydon Community Day Care Centre,North York,Toronto,"25 Blaydon Ave, North York, ON M3M 2C9"
exact_match,Blessed Pier Giorgio Frassati Extended Day Program,Scarborough,Toronto,"8 Seasons Dr, Scarborough, ON M1X 1X4",Blessed Pier Giorgio Frassati Extended Day Program,Scarborough,Toronto,"8 Seasons Dr, Scarborough, ON M1X 1X4"
exact_match,Bloomsbury Academy,Toronto,Toronto,"29 Dalhousie St, Toronto, ON M5B 2R1",Bloomsbury Academy,Toronto,Toronto,"29 Dalhousie St, Toronto, ON M5B 2R1"
exact_match,Blossoming Minds Learning Centre Inc.,Toronto,Toronto,"1530 Danforth Ave, Toronto, ON M4J 1N4",Blossoming Minds Learning Centre Inc.,Toronto,Toronto,"1530 Danforth Ave, Toronto, ON M4J 1N4"
exact_match,Blue Bell Academy - Upper Beaches,Toronto,Toronto,"2191 Gerrard St E, Toronto, ON M4E 2C6",Blue Bell Academy - Upper Beaches,Toronto,Toronto,"2191 Gerrard St E, Toronto, ON M4E 2C6"
exact_match,Blue Bell Academy - Leslieville,Toronto,Toronto,1415 Gerrard St E,Blue Bell Academy - Leslieville,Toronto,Toronto,1415 Gerrard St E
exact_match,Blue Bell Academy Inc.,Toronto,Toronto,"2191 Gerrard St E, Toronto, ON M4E 2C6, Canada",Blue Bell Academy Inc.,Toronto,Toronto,"2191 Gerrard St E, Toronto, ON M4E 2C6, Canada"
exact_match,Blue Wave Child Care Centre,North York,Toronto,"50 Duncairn Rd, North York, ON M3B 1C8",Blue Wave Child Care Centre,North York,Toronto,"50 Duncairn Rd, North York, ON M3B 1C8"
exact_match,Bluffer's Park Montessori School,Scarborough,Toronto,"2857 Kingston Rd, Scarborough, ON M1M 1N3",Bluffer's Park Montessori School,Scarborough,Toronto,"2857 Kingston Rd, Scarborough, ON M1M 1N3"
exact_match,Boardwalk Montessori School Inc.,Toronto,Toronto,"1975 Queen Street East, Waverley Rd, Toronto, ON M4L 3T2",Boardwalk Montessori School Inc.,Toronto,Toronto,"1975 Queen Street East, Waverley Rd, Toronto, ON M4L 3T2"
exact_match,"Bowmore Road Junior And Senior Public School, Extended Day Program",Toronto,Toronto,"80 Bowmore Rd, Toronto, ON, M4L3J2","Bowmore Road Junior And Senior Public School, Extended Day Program",Toronto,Toronto,"80 Bowmore Rd, Toronto, ON, M4L3J2"
exact_match,Brian Drive School Age Program (YMCA),North York,Toronto,"95 Brian Drive, North York, ON M2J 3Y6",Brian Drive School Age Program (YMCA),North York,Toronto,"95 Brian Drive, North York, ON M2J 3Y6"
exact_match,Bridlegrove Daycare Centre,Scarborough,Toronto,"2575 Pharmacy Avenue, Scarborough, Ontario M1W 2K2",Bridlegrove Daycare Centre,Scarborough,Toronto,"2575 Pharmacy Avenue, Scarborough, Ontario M1W 2K2"
exact_match,Bridlewood Jr YMCA,Scarborough,Toronto,"60 Bridlewood Boulevard, Scarborough, ON M1T 1P7",Bridlewood Jr YMCA,Scarborough,Toronto,"60 Bridlewood Boulevard, Scarborough, ON M1T 1P7"
exact_match,Brimwood School Age YMCA,Scarborough,Toronto,"151 Brimwood Blvd, Scarborough, ON M1V 1C5",Brimwood School Age YMCA,Scarborough,Toronto,"151 Brimwood Blvd, Scarborough, ON M1V 1C5"
exact_match,Broadlands School Age Program YMCA,North York,Toronto,"106 Broadlands Avenue, North York, ON M3A 1J7",Broadlands School Age Program YMCA,North York,Toronto,"106 Broadlands Avenue, North York, ON M3A 1J7"
exact_match,Brock Early Learning Centre,Toronto,Toronto,"93 Margueretta St, Toronto, ON M6H 1B9",Brock Early Learning Centre,Toronto,Toronto,"93 Margueretta St, Toronto, ON M6H 1B9"
exact_match,"Brookmill Boulevard Junior Public School, Extended Day Program",Scarborough,Toronto,"25 Brookmill Blvd, Scarborough, ON M1W 2L5","Brookmill Boulevard Junior Public School, Extended Day Program",Scarborough,Toronto,"25 Brookmill Blvd, Scarborough, ON M1W 2L5"
exact_match,Brookside Child Care Centre,Scarborough,Toronto,"75 Oasis Blvd, Scarborough, ON M1X 0A3",Brookside Child Care Centre,Scarborough,Toronto,"75 Oasis Blvd, Scarborough, ON M1X 0A3"
exact_match,Buchanan Extended Day & School Age Program,Scarborough,Toronto,"4 Bucannan Road, Scarborough, ON M1R 3V3",Buchanan Extended Day & School Age Program,Scarborough,Toronto,"4 Bucannan Road, Scarborough, ON M1R 3V3"
exact_match,Buds And Blossoms,Toronto,Toronto,"517 Parliament St, Toronto, ON M4X 1P3",Buds And Blossoms,Toronto,Toronto,"517 Parliament St, Toronto, ON M4X 1P3"
exact_match,Bumble Bee Garden Child Care Ltd.,Toronto,Toronto,"1275 Dundas St W, Toronto, ON M6J 1X7",Bumble Bee Garden Child Care Ltd.,Toronto,Toronto,"1275 Dundas St W, Toronto, ON M6J 1X7"
exact_match,C.D.Farquharson Jr YMCA,Scarborough,Toronto,"1965 Brimley Road, Scarborough, ON M1S 2B1",C.D.Farquharson Jr YMCA,Scarborough,Toronto,"1965 Brimley Road, Scarborough, ON M1S 2B1"
exact_match,Calico Saints Child Care Centre,North York,Toronto,"35 Calico Dr, North York, ON M3L 1V5",Calico Saints Child Care Centre,North York,Toronto,"35 Calico Dr, North York, ON M3L 1V5"
exact_match,Cambridge Place Centre For Early Learning,Scarborough,Toronto,"30 Denton Ave, Scarborough, ON M1L 4P2",Cambridge Place Centre For Early Learning,Scarborough,Toronto,"30 Denton Ave, Scarborough, ON M1L 4P2"
exact_match,Campus Community Co-Operative Day Care,Toronto,Toronto,"370 Huron St, Toronto, ON M5S 2G4",Campus Community Co-Operative Day Care,Toronto,Toronto,"370 Huron St, Toronto, ON M5S 2G4"
exact_match,Candy Factory Swallows Day Care (The),Toronto,Toronto,"1411 Bloor St W, Toronto, ON M6P 3L4",Candy Factory Swallows Day Care (The),Toronto,Toronto,"1411 Bloor St W, Toronto, ON M6P 3L4"
exact_match,Carefree Preschool,Etobicoke,Toronto,"370 Dixon Rd, Etobicoke, ON M9R 1T2",Carefree Preschool,Etobicoke,Toronto,"370 Dixon Rd, Etobicoke, ON M9R 1T2"
exact_match,Castlebar YMCA,Etobicoke,Toronto,"70 Chartwell Road, Etobicoke, ON M8Z 4G6",Castlebar YMCA,Etobicoke,Toronto,"70 Chartwell Road, Etobicoke, ON M8Z 4G6"
exact_match,"Cedarvale Community School, Extended Day Program",York,Toronto,"145 Ava Rd, York, ON, M6C 1W4","Cedarvale Community School, Extended Day Program",York,Toronto,"145 Ava Rd, York, ON, M6C 1W4"
exact_match,Centennial College East York Day Care (Plains Rd),East York,Toronto,"520 Plains Rd, East York, ON M4C 2Z1",Centennial College East York Day Care (Plains Rd),East York,Toronto,"520 Plains Rd, East York, ON M4C 2Z1"
exact_match,Central Montessori School,Thornhill,Toronto,"72 Steeles Ave. West, Thornhill, ON L4J 1A1",Central Montessori School,Thornhill,Toronto,"72 Steeles Ave. West, Thornhill, ON L4J 1A1"
exact_match,Central Montessori Schools - Maplehurst Campus,North York,Toronto,"181 Maplehurst Avenue, North York, ON, M2N 3C1",Central Montessori Schools - Maplehurst Campus,North York,Toronto,"181 Maplehurst Avenue, North York, ON, M2N 3C1"
exact_match,Central Montessori Schools - Willowdale Campus,North York,Toronto,"157 Willowdale Ave., North York, ON M2N 4Y7",Central Montessori Schools - Willowdale Campus,North York,Toronto,"157 Willowdale Ave., North York, ON M2N 4Y7"
exact_match,Central Montessori Schools - York Mills Campus,Toronto,Toronto,"18 Coldwater Rd., Toronto, ON M3B 1Y7",Central Montessori Schools - York Mills Campus,Toronto,Toronto,"18 Coldwater Rd., Toronto, ON M3B 1Y7"
exact_match,Centre De La Petite Enfance - Les Amis Du Monde,Toronto,Toronto,"55 Pelham Ave, Toronto, ON M6N 1A5",Centre De La Petite Enfance - Les Amis Du Monde,Toronto,Toronto,"55 Pelham Ave, Toronto, ON M6N 1A5"
exact_match,Centro Clinton Day Care Centre,Toronto,Toronto,"460 Manning Ave, Toronto, ON M6G 2L7",Centro Clinton Day Care Centre,Toronto,Toronto,"460 Manning Ave, Toronto, ON M6G 2L7"
exact_match,Chabad Lubavitch Of York Mills,North York,Toronto,"2437 Bayview Ave, North York, ON M2L 1A5",Chabad Lubavitch Of York Mills,North York,Toronto,"2437 Bayview Ave, North York, ON M2L 1A5"
exact_match,Chabad Of Midtown,York,Toronto,"544 St Clair Ave W, York, ON M6C 1A5",Chabad Of Midtown,York,Toronto,"544 St Clair Ave W, York, ON M6C 1A5"
exact_match,Chabad Of Midtown - Bathurst,Toronto,Toronto,"1344 Bathurst St, Toronto, ON M5R 3H7",Chabad Of Midtown - Bathurst,Toronto,Toronto,"1344 Bathurst St, Toronto, ON M5R 3H7"
exact_match,Chabad Of Midtown - St Clair,Toronto,Toronto,"544 St Clair Ave W, York, ON M6C 1A5",Chabad Of Midtown - St Clair,Toronto,Toronto,"544 St Clair Ave W, York, ON M6C 1A5"
exact_match,Champions Children's Centre,Toronto,Toronto,"9 Grenoble Dr, Toronto, ON M3C 1C3",Champions Children's Centre,Toronto,Toronto,"9 Grenoble Dr, Toronto, ON M3C 1C3"
exact_match,Chester Jr YMCA,East York,Toronto,"115 Gowan Ave, East York, ON M4K 2E4",Chester Jr YMCA,East York,Toronto,"115 Gowan Ave, East York, ON M4K 2E4"
exact_match,Children's Creative Corner Co-Op Nursery School,Toronto,Toronto,"125 Evelyn Crescent, Toronto, ON M6P 3E3",Children's Creative Corner Co-Op Nursery School,Toronto,Toronto,"125 Evelyn Crescent, Toronto, ON M6P 3E3"
exact_match,Children's Garden Junior School - Early Start,Toronto,Toronto,"670 Eglinton Avenue, Toronto, ON, M4G 2K4",Children's Garden Junior School - Early Start,Toronto,Toronto,"670 Eglinton Avenue, Toronto, ON, M4G 2K4"
exact_match,Children Of Tomorrow - John McCrae,Scarborough,Toronto,"425 McCowan Rd, Scarborough, ON M1J 1J1",Children Of Tomorrow - John McCrae,Scarborough,Toronto,"425 McCowan Rd, Scarborough, ON M1J 1J1"
exact_match,Childspace Day Care Corporation # 1 (50 Woodmount),Toronto,Toronto,"50 Woodmount Ave, Toronto, ON M4C 3X9",Childspace Day Care Corporation # 1 (50 Woodmount),Toronto,Toronto,"50 Woodmount Ave, Toronto, ON M4C 3X9"
exact_match,Church Street School Day Care Service Inc.,Toronto,Toronto,"83 Alexander St, Toronto, ON M4Y 2C3",Church Street School Day Care Service Inc.,Toronto,Toronto,"83 Alexander St, Toronto, ON M4Y 2C3"
exact_match,BrightPath Academy The Beach Child Care Centre,Toronto,Toronto,"1923 Queen Street East, Toronto, ON M4L 1H3",BrightPath Academy The Beach Child Care Centre,Toronto,Toronto,"1923 Queen Street East, Toronto, ON M4L 1H3"
exact_match,Columbus Early Learning Centres - Casa Del Zotto Childcare Centre,North York,Toronto,"3010 Dufferin St, North York, ON M6B 3T5",Columbus Early Learning Centres - Casa Del Zotto Childcare Centre,North York,Toronto,"3010 Dufferin St, North York, ON M6B 3T5"
exact_match,Columbus Early Learning Centres - Regina Mundi,North York,Toronto,"60 Playfair Ave, North York, ON M6B 2P9",Columbus Early Learning Centres - Regina Mundi,North York,Toronto,"60 Playfair Ave, North York, ON M6B 2P9"
exact_match,Columbus Early Learning Centres - St Charles,North York,Toronto,"50 Claver Ave, North York, ON M6B 2W1",Columbus Early Learning Centres - St Charles,North York,Toronto,"50 Claver Ave, North York, ON M6B 2W1"
exact_match,Columbus Early Learning - St Raphael,York Centre,Toronto,"3 Gade Dr, North York, ON M3M 2K2",Columbus Early Learning - St Raphael,York Centre,Toronto,"3 Gade Dr, North York, ON M3M 2K2"
exact_match,Community Centre 55-Adam Beck,Toronto,Toronto,"79 Lawlor Ave, Toronto, ON M4E 3L8",Community Centre 55-Adam Beck,Toronto,Toronto,"79 Lawlor Ave, Toronto, ON M4E 3L8"
exact_match,Community Centre 55 - Children Services (97 Main Street),Toronto,Toronto,"97 Main St #55, Toronto, ON M4E 2V6",Community Centre 55 - Children Services (97 Main Street),Toronto,Toronto,"97 Main St #55, Toronto, ON M4E 2V6"
exact_match,Community Centre 55 - Kimberly Public School,Toronto,Toronto,"50 Swanwick Avenue, Toronto, Ontario M4E 2Z5",Community Centre 55 - Kimberly Public School,Toronto,Toronto,"50 Swanwick Avenue, Toronto, Ontario M4E 2Z5"
exact_match,Community Centre 55 -Ted Reeves Arena,Toronto,Toronto,"175 Main St, Toronto, ON M4E 2W2",Community Centre 55 -Ted Reeves Arena,Toronto,Toronto,"175 Main St, Toronto, ON M4E 2W2"
exact_match,Cottingham Child Care Centre,Toronto,Toronto,"85 Birch Ave, Toronto, ON M4V 1E3",Cottingham Child Care Centre,Toronto,Toronto,"85 Birch Ave, Toronto, ON M4V 1E3"
exact_match,Crestview School Age Program YMCA,North York,Toronto,"101 Seneca Hill Drive, North York, ON M2J 2W3",Crestview School Age Program YMCA,North York,Toronto,"101 Seneca Hill Drive, North York, ON M2J 2W3"
exact_match,Curious Caterpillars - College View,Toronto,Toronto,"28 College View Ave, Toronto, ON M5P 1J4",Curious Caterpillars - College View,Toronto,Toronto,"28 College View Ave, Toronto, ON M5P 1J4"
exact_match,Curious Caterpillars - Petman Avenue,Toronto,Toronto,"87 Petman Ave, Toronto, ON M4S 2S9",Curious Caterpillars - Petman Avenue,Toronto,Toronto,"87 Petman Ave, Toronto, ON M4S 2S9"
exact_match,Curlew Montessori School,North York,Toronto,"81 Curlew Dr, North York, ON M3A 2P8",Curlew Montessori School,North York,Toronto,"81 Curlew Dr, North York, ON M3A 2P8"
exact_match,David Lewis Jr YMCA,Scarborough,Toronto,"130 Fundy Bay Boulevard, Scarborough, ON M1W 3G1",David Lewis Jr YMCA,Scarborough,Toronto,"130 Fundy Bay Boulevard, Scarborough, ON M1W 3G1"
exact_match,Davisville Care Programme Inc.,Toronto,Toronto,"50 Davisville Avenue, Toronto, ON M4S 1E8",Davisville Care Programme Inc.,Toronto,Toronto,"50 Davisville Avenue, Toronto, ON M4S 1E8"
exact_match,Daystrom Childcare Centre,North York,Toronto,"25 Daystrom Dr, North York, ON M9M 2K8",Daystrom Childcare Centre,North York,Toronto,"25 Daystrom Dr, North York, ON M9M 2K8"
exact_match,Dearham Wood Daycare,Scarborough,Toronto,"66 Dearham Wood, Scarborough, ON M1E 1S4",Dearham Wood Daycare,Scarborough,Toronto,"66 Dearham Wood, Scarborough, ON M1E 1S4"
exact_match,Denlow Community Child Care Centre,North York,Toronto,"50 Denlow Blvd, North York, ON M3B 1P7",Denlow Community Child Care Centre,North York,Toronto,"50 Denlow Blvd, North York, ON M3B 1P7"
exact_match,Derrydown School Age YMCA,North York,Toronto,"120 Derrydown Road, North York, ON M3J 1R7",Derrydown School Age YMCA,North York,Toronto,"120 Derrydown Road, North York, ON M3J 1R7"
exact_match,Dewson Street YMCA,Toronto,Toronto,"65 Concord Avenue, Toronto, ON M6H 2N9",Dewson Street YMCA,Toronto,Toronto,"65 Concord Avenue, Toronto, ON M6H 2N9"
exact_match,Discovery Place Child Care Centre Ltd.,Scarborough,Toronto,"22 Tuxedo Ct, Scarborough, ON M1G 3S3",Discovery Place Child Care Centre Ltd.,Scarborough,Toronto,"22 Tuxedo Ct, Scarborough, ON M1G 3S3"
exact_match,Distillery District Early Learning Centre,Toronto,Toronto,"8 Distillery Lane, Toronto, ON M5A 3C4",Distillery District Early Learning Centre,Toronto,Toronto,"8 Distillery Lane, Toronto, ON M5A 3C4"
exact_match,Dover Gardens Nursery School,Toronto,Toronto,"228 Bartlett Ave, Toronto, ON M6H 3G4",Dover Gardens Nursery School,Toronto,Toronto,"228 Bartlett Ave, Toronto, ON M6H 3G4"
exact_match,"Downsview Public School, Extended Day Program",North York,Toronto,"2829 Keele St., North York, ON M3M 2G7","Downsview Public School, Extended Day Program",North York,Toronto,"2829 Keele St., North York, ON M3M 2G7"
exact_match,"Downtown Kids Academy, Inc.",Toronto,Toronto,"905 King St W, Toronto, ON M6K 3G9","Downtown Kids Academy, Inc.",Toronto,Toronto,"905 King St W, Toronto, ON M6K 3G9"
exact_match,Downtown Montessori At Coatsworth (Formerly Ward Nine -Coatsworth),Toronto,Toronto,"11 Coatsworth Crescent, Toronto, ON M4C 5P8",Downtown Montessori At Coatsworth (Formerly Ward Nine -Coatsworth),Toronto,Toronto,"11 Coatsworth Crescent, Toronto, ON M4C 5P8"
exact_match,Downtown Montessori At Infinity Place (Day Care Connection),Toronto,Toronto,"26 Grand Trunk Crescent, Toronto, ON M5J 3A9",Downtown Montessori At Infinity Place (Day Care Connection),Toronto,Toronto,"26 Grand Trunk Crescent, Toronto, ON M5J 3A9"
exact_match,Downtown Montessori At Simcoe Place,Toronto,Toronto,"200 Front St. West, Toronto, ON M5V 3J1",Downtown Montessori At Simcoe Place,Toronto,Toronto,"200 Front St. West, Toronto, ON M5V 3J1"
exact_match,Dr Eric Jackman Institute Of Child Study Laboratory School Nursery,Toronto,Toronto,"45 Walmer Road, Toronto, ON M5R 2X2",Dr Eric Jackman Institute Of Child Study Laboratory School Nursery,Toronto,Toronto,"45 Walmer Road, Toronto, ON M5R 2X2"
exact_match,Dublin Heights Community Child Care,York Centre,Toronto,"100 Bainbridge Ave, North York, ON M3H 2K2",Dublin Heights Community Child Care,York Centre,Toronto,"100 Bainbridge Ave, North York, ON M3H 2K2"
exact_match,Early Years Education System (E.Y.E.S),Toronto,Toronto,"3000 Victoria Park Ave., #095 Daycare Unit, Toronto, ON M2J 4Y2",Early Years Education System (E.Y.E.S),Toronto,Toronto,"3000 Victoria Park Ave., #095 Daycare Unit, Toronto, ON M2J 4Y2"
exact_match,East Scarb. Boys' & Girls' Club - Eastside Child Care Centre,Toronto,Toronto,"20 Waldock Street, Toronto, ON M1E 2E5",East Scarb. Boys' & Girls' Club - Eastside Child Care Centre,Toronto,Toronto,"20 Waldock Street, Toronto, ON M1E 2E5"
exact_match,East Scarb. Child Care Centre - East Scarb. Boys & Girls Club,Toronto,Toronto,"230 Morningside Avenue, Toronto, ON M1E 3E1",East Scarb. Child Care Centre - East Scarb. Boys & Girls Club,Toronto,Toronto,"230 Morningside Avenue, Toronto, ON M1E 3E1"
exact_match,Eastside Club Day Care - 100 Galloway Road,Toronto,Toronto,"100 Galloway Rd, Toronto, ON M1E 1W7",Eastside Club Day Care - 100 Galloway Road,Toronto,Toronto,"100 Galloway Rd, Toronto, ON M1E 1W7"
exact_match,East Toronto Village Children's Centre,Toronto,Toronto,"43 Kimberley Ave, Toronto, ON M4E 2Z4",East Toronto Village Children's Centre,Toronto,Toronto,"43 Kimberley Ave, Toronto, ON M4E 2Z4"
